"id","state_abb","operator","ref","name","sqft","lon","lat","type"
"0377545385","CO","Flexential",NA,"Flexential Denver - Englewood",198772,-104.837553436327,39.5589708740726,"building"
"0377585075","MI",NA,"DET01","EdgeConneX Detroit DET01",40574,-83.2626671363378,42.4476969142348,"building"
"0379204279","TX",NA,"AUS11","Digital Realty Austin AUS11",79985,-97.6957806400088,30.2121755119764,"building"
"0379204643","TX",NA,NA,"LightEdge Austin II",86445,-97.7070441537442,30.2006763204255,"building"
"0379204766","TX",NA,"AUS2","CyrusOne Austin Data Center II",77356,-97.6979649452776,30.2059296779257,"building"
"0379205427","TX",NA,NA,"Data Foundry Austin 1 Data Center",50461,-97.6960739345205,30.2155039762802,"building"
"0380282154","VA",NA,NA,"VISA Data Center",349987,-77.4454155025337,39.0487282202896,"building"
"0382785871","TX",NA,NA,"LightEdge Austin I",30876,-97.7126675657396,30.2142971509523,"building"
"0383545769","IL","Skybox","Chicago I","Skybox Chicago I",173618,-87.9735085985275,41.9936583169016,"building"
"0383728972","CA","Hurricane Electric","fmt1","Hurricane Electric Fremont 1",33640,-121.931016548626,37.4898646167409,"building"
"0383888101","TX",NA,NA,"Lumen Austin 1",74722,-97.7123998383357,30.1964990049726,"building"
"0383888914","TX",NA,NA,"Data Foundry - Texas 1",137095,-97.7137884393552,30.1989260823717,"building"
"0384310269","CA","Hurricane Electric","fmt2","Hurricane Electric Fremont 2",181268,-121.92031059714,37.4718272385129,"building"
"0384396017","TX",NA,NA,"Element Critical",61978,-97.6961757701,30.3428000203457,"building"
"0384690290","IL","Element Critical","CH1","Element Critical CH1",92076,-87.9646854381045,41.9757617500656,"building"
"0387378765","GA","Quality Technology Services",NA,"QTS Suwanee Data Center 1",310488,-84.0610748839433,34.0353896956311,"building"
"0387379196","GA","Quality Technology Services",NA,"QTS Suwanee Data Center 2",360379,-84.0577034926908,34.0370988081679,"building"
"0388148510","AR",NA,NA,"TierPoint Little Rock",31845,-92.4447235100518,34.756235798474,"building"
"0390287635","CA","Equinix","SV6","Equinix SV6",21678,-122.014562508371,37.3996017394996,"building"
"0392324240","GA","Flexential",NA,"Flexential Atlanta - Norcross",32309,-84.198561920666,33.9547687147278,"building"
"0396296733","WA","Centersquare","SE1","Centersquare Lynnwood SE1",104460,-122.30169031042,47.8418107987767,"building"
"0400540223","CO","Walmart",NA,"Walmart Colorado Data Center",216465,-104.787204203721,38.985755202706,"building"
"0405034574","NE",NA,NA,"Verizon",11836,-96.0277741269746,41.3383213845014,"building"
"0405034584","NE",NA,NA,"Verizon",87375,-96.0286143258327,41.338436149978,"building"
